Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Garden District, Ryerson",43.6571618,-79.37893709999999,Donatello Restaurant,43.65748931028802,-79.38360495100461,Italian Restaurant
"Garden District, Ryerson",43.6571618,-79.37893709999999,Imperial Pub,43.65625426976555,-79.37895528846455,Pub
"Garden District, Ryerson",43.6571618,-79.37893709999999,Abercrombie & Fitch,43.65291548392747,-79.38049525090148,Clothing Store
"Garden District, Ryerson",43.6571618,-79.37893709999999,Taiyaki NYC - Toronto,43.65558,-79.384462,Ice Cream Shop
"Garden District, Ryerson",43.6571618,-79.37893709999999,VISA Screening Room #TIFF,43.6534148270092,-79.37845854142398,Movie Theater
"Garden District, Ryerson",43.6571618,-79.37893709999999,Urban Outfitters,43.654411078456974,-79.38005491917738,Clothing Store
"Garden District, Ryerson",43.6571618,-79.37893709999999,Starbucks,43.659509,-79.382132,Coffee Shop
"Garden District, Ryerson",43.6571618,-79.37893709999999,Victoria's Secret,43.653205881191866,-79.38052200729167,Lingerie Store
"Garden District, Ryerson",43.6571618,-79.37893709999999,Vans,43.654825509733335,-79.38024076741965,Shoe Store
"Garden District, Ryerson",43.6571618,-79.37893709999999,Reds Midtown Tavern,43.659128249470015,-79.38226565563254,Wine Bar
"Garden District, Ryerson",43.6571618,-79.37893709999999,Fran's,43.65426474929814,-79.37912005538317,Diner
"Garden District, Ryerson",43.6571618,-79.37893709999999,Bell Trinity Square,43.65347479872822,-79.38246987630343,Office
"Garden District, Ryerson",43.6571618,-79.37893709999999,Starbucks,43.65907956058055,-79.38056191501433,Coffee Shop
"Garden District, Ryerson",43.6571618,-79.37893709999999,Fine Asian Bowl,43.65538660000001,-79.3803264,Vietnamese Restaurant
"Garden District, Ryerson",43.6571618,-79.37893709999999,Ted Baker,43.65284284567131,-79.38032491863406,Clothing Store
"Garden District, Ryerson",43.6571618,-79.37893709999999,J.Crew,43.6532964,-79.3807785,Clothing Store
"Garden District, Ryerson",43.6571618,-79.37893709999999,Shisha&Co,43.6567479206269,-79.37433722726891,Smoke Shop
"Garden District, Ryerson",43.6571618,-79.37893709999999,Pantages Hotel & Spa,43.65449797039222,-79.37903488923283,Hotel
"Garden District, Ryerson",43.6571618,-79.37893709999999,EB Games,43.65529344166874,-79.38032812642463,Video Game Store
St. James Town,43.6514939,-79.3754179,Gyu-Kaku Japanese BBQ,43.65142227549792,-79.37504693687086,Japanese Restaurant
St. James Town,43.6514939,-79.3754179,GEORGE Restaurant,43.653346456350356,-79.3744449051126,Restaurant
St. James Town,43.6514939,-79.3754179,Fahrenheit Coffee,43.65238358726612,-79.3727190384827,Coffee Shop
St. James Town,43.6514939,-79.3754179,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
St. James Town,43.6514939,-79.3754179,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
St. James Town,43.6514939,-79.3754179,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
St. James Town,43.6514939,-79.3754179,Terroni,43.650927,-79.375602,Italian Restaurant
St. James Town,43.6514939,-79.3754179,Aveda Institute Toronto,43.650096409555616,-79.37362952211767,Cosmetics Shop
St. James Town,43.6514939,-79.3754179,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
St. James Town,43.6514939,-79.3754179,Mystic Muffin,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
St. James Town,43.6514939,-79.3754179,NAMI,43.65085336178512,-79.37588746641697,Japanese Restaurant
St. James Town,43.6514939,-79.3754179,Pearl Diver,43.65148129073373,-79.37359954211877,Gastropub
St. James Town,43.6514939,-79.3754179,Triple A Bar (AAA),43.65165840099557,-79.37272017234609,BBQ Joint
St. James Town,43.6514939,-79.3754179,The Poké Box,43.650469315031785,-79.37631703952829,Poke Place
St. James Town,43.6514939,-79.3754179,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
St. James Town,43.6514939,-79.3754179,Dineen Coffee,43.650497,-79.378765,Café
St. James Town,43.6514939,-79.3754179,Elgin And Winter Garden Theatres,43.65339379601959,-79.3785073962175,Theater
St. James Town,43.6514939,-79.3754179,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
St. James Town,43.6514939,-79.3754179,The Omni King Edward Hotel,43.649190516019104,-79.37600612640388,Hotel
St. James Town,43.6514939,-79.3754179,The George Street Diner,43.65297,-79.37146700000002,Diner
St. James Town,43.6514939,-79.3754179,Craft Beer Market,43.649872278912106,-79.37839828995996,Beer Bar
St. James Town,43.6514939,-79.3754179,Sukhothai,43.648487102499104,-79.37454735245633,Thai Restaurant
St. James Town,43.6514939,-79.3754179,The Chase,43.6509519820936,-79.37942201983014,New American Restaurant
St. James Town,43.6514939,-79.3754179,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
St. James Town,43.6514939,-79.3754179,The Poet Cafe,43.650636830720224,-79.37127573699792,Café
St. James Town,43.6514939,-79.3754179,Fresh On Front,43.64781466405137,-79.37445276186271,Vegetarian / Vegan Restaurant
St. James Town,43.6514939,-79.3754179,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627526,Farmers Market
St. James Town,43.6514939,-79.3754179,St. Lawrence Market (North Building),43.648792901617185,-79.37194535820687,Farmers Market
St. James Town,43.6514939,-79.3754179,deKEFIR,43.65043319523819,-79.37939324949956,Ice Cream Shop
St. James Town,43.6514939,-79.3754179,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
St. James Town,43.6514939,-79.3754179,Downtown Camera,43.653107,-79.37512,Camera Store
St. James Town,43.6514939,-79.3754179,Berczy Park,43.64804835388851,-79.3751722909452,Park
St. James Town,43.6514939,-79.3754179,Café Plenty,43.64911793545771,-79.37831288380438,Café
St. James Town,43.6514939,-79.3754179,HomeSense,43.6530533,-79.37944959999999,Furniture / Home Store
St. James Town,43.6514939,-79.3754179,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
St. James Town,43.6514939,-79.3754179,Mos Mos Coffee,43.64815919753501,-79.37874450467257,Café
St. James Town,43.6514939,-79.3754179,Hudson's Bay,43.65203981587681,-79.38039146122816,Department Store
St. James Town,43.6514939,-79.3754179,Dog Fountain,43.647997951478644,-79.37536096948996,Fountain
St. James Town,43.6514939,-79.3754179,Market Street Catch,43.64850142396482,-79.3718080237409,Seafood Restaurant
St. James Town,43.6514939,-79.3754179,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
St. James Town,43.6514939,-79.3754179,Stonemill Bread,43.64866822154209,-79.37160962302049,Bakery
St. James Town,43.6514939,-79.3754179,Le Petit Déjeuner,43.65082248620031,-79.37043860004992,Breakfast Spot
St. James Town,43.6514939,-79.3754179,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
St. James Town,43.6514939,-79.3754179,Bulk Barn,43.64999368528393,-79.37009943145777,Grocery Store
St. James Town,43.6514939,-79.3754179,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
St. James Town,43.6514939,-79.3754179,SEPHORA,43.653527200000006,-79.3801543,Cosmetics Shop
St. James Town,43.6514939,-79.3754179,LUSH,43.653557,-79.3804,Cosmetics Shop
St. James Town,43.6514939,-79.3754179,Indigo,43.65351471121164,-79.38069591056922,Bookstore
St. James Town,43.6514939,-79.3754179,Crepe It Up!,43.64873614340388,-79.3716230674848,Creperie
St. James Town,43.6514939,-79.3754179,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
St. James Town,43.6514939,-79.3754179,Schnitzel Queen,43.65423906004429,-79.37053284604036,German Restaurant
St. James Town,43.6514939,-79.3754179,Movenpick Cafe,43.64768680893089,-79.3772953884033,Café
St. James Town,43.6514939,-79.3754179,Roots,43.65361341708363,-79.38024401664735,Clothing Store
St. James Town,43.6514939,-79.3754179,Apple Eaton Centre,43.6529676,-79.3806704,Electronics Store
St. James Town,43.6514939,-79.3754179,The Corner Place,43.64957380922698,-79.37139313793533,Lounge
St. James Town,43.6514939,-79.3754179,The Gabardine,43.650988010642315,-79.38122513218156,American Restaurant
St. James Town,43.6514939,-79.3754179,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
St. James Town,43.6514939,-79.3754179,Biff's Bistro,43.64708482512509,-79.37634231908494,French Restaurant
St. James Town,43.6514939,-79.3754179,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
St. James Town,43.6514939,-79.3754179,Abercrombie & Fitch,43.65291548392747,-79.38049525090148,Clothing Store
St. James Town,43.6514939,-79.3754179,Bannock,43.65210117313841,-79.38117828399939,Restaurant
St. James Town,43.6514939,-79.3754179,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
St. James Town,43.6514939,-79.3754179,Winners,43.6477479,-79.3745508,Department Store
St. James Town,43.6514939,-79.3754179,Irish Embassy,43.64791849936152,-79.37727345157903,Irish Pub
St. James Town,43.6514939,-79.3754179,Victoria's Secret PINK,43.65335746417248,-79.3806734813237,Lingerie Store
St. James Town,43.6514939,-79.3754179,Victoria's Secret,43.653205881191866,-79.38052200729167,Lingerie Store
St. James Town,43.6514939,-79.3754179,The National Club,43.649342592832326,-79.38057357318459,Wine Bar
St. James Town,43.6514939,-79.3754179,Sweet Lulu,43.650556504899356,-79.38117543224396,Asian Restaurant
St. James Town,43.6514939,-79.3754179,Rexall,43.648182,-79.37387,Pharmacy
St. James Town,43.6514939,-79.3754179,East Thirty-Six,43.648409,-79.375017,Bistro
St. James Town,43.6514939,-79.3754179,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
St. James Town,43.6514939,-79.3754179,Over Easy,43.648077042043454,-79.37759871575396,Breakfast Spot
St. James Town,43.6514939,-79.3754179,Mercatto,43.650243192168205,-79.38081989149896,Italian Restaurant
St. James Town,43.6514939,-79.3754179,Power Up Game Bar,43.64827231186451,-79.37506275669105,Cocktail Bar
St. James Town,43.6514939,-79.3754179,Jump,43.648147385163526,-79.37875242540652,American Restaurant
St. James Town,43.6514939,-79.3754179,J.Crew,43.6532964,-79.3807785,Clothing Store
St. James Town,43.6514939,-79.3754179,Aroma Espresso Bar,43.648224,-79.376352,Coffee Shop
St. James Town,43.6514939,-79.3754179,Z-Teca Gourmet Burritos,43.648014180343104,-79.37911924716222,Burrito Place
St. James Town,43.6514939,-79.3754179,Tim Hortons,43.64795486604762,-79.37383309017605,Coffee Shop
St. James Town,43.6514939,-79.3754179,Berber SOCIAL,43.64811375240584,-79.37404622657371,Moroccan Restaurant
St. James Town,43.6514939,-79.3754179,The Sultan's Tent and Cafe Moroc,43.647927833506316,-79.37434095390434,Moroccan Restaurant
St. James Town,43.6514939,-79.3754179,Bier Markt Esplanade,43.64723602476138,-79.37389161769812,Belgian Restaurant
St. James Town,43.6514939,-79.3754179,"Oliver & Bonacini Café Grill, Yonge and Front",43.64714379216559,-79.3769382034035,Restaurant
St. James Town,43.6514939,-79.3754179,Wynn Fitness,43.64800921903539,-79.37371982834745,Gym
St. James Town,43.6514939,-79.3754179,Banksy,43.64747405232894,-79.37327843686641,Art Gallery
Berczy Park,43.6447708,-79.3733064,LCBO,43.64294379917172,-79.37243989044406,Liquor Store
Berczy Park,43.6447708,-79.3733064,The Keg Steakhouse + Bar - Esplanade,43.64671207408792,-79.3747676163912,Restaurant
Berczy Park,43.6447708,-79.3733064,Fresh On Front,43.64781466405137,-79.37445276186271,Vegetarian / Vegan Restaurant
Berczy Park,43.6447708,-79.3733064,Meridian Hall,43.6462921242056,-79.37602179505663,Concert Hall
Berczy Park,43.6447708,-79.3733064,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
Berczy Park,43.6447708,-79.3733064,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
Berczy Park,43.6447708,-79.3733064,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627526,Farmers Market
Berczy Park,43.6447708,-79.3733064,Berczy Park,43.64804835388851,-79.3751722909452,Park
Berczy Park,43.6447708,-79.3733064,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
Berczy Park,43.6447708,-79.3733064,Sukhothai,43.648487102499104,-79.37454735245633,Thai Restaurant
Berczy Park,43.6447708,-79.3733064,Market Street Catch,43.64850142396482,-79.3718080237409,Seafood Restaurant
Berczy Park,43.6447708,-79.3733064,Dog Fountain,43.647997951478644,-79.37536096948996,Fountain
Berczy Park,43.6447708,-79.3733064,Starbucks,43.644489,-79.368639,Coffee Shop
Berczy Park,43.6447708,-79.3733064,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
Berczy Park,43.6447708,-79.3733064,St. Lawrence Market (North Building),43.648792901617185,-79.37194535820687,Farmers Market
Berczy Park,43.6447708,-79.3733064,Biff's Bistro,43.64708482512509,-79.37634231908494,French Restaurant
Berczy Park,43.6447708,-79.3733064,Scotiabank Arena,43.643446175351066,-79.37903988889991,Basketball Stadium
Berczy Park,43.6447708,-79.3733064,Stonemill Bread,43.64866822154209,-79.37160962302049,Bakery
Berczy Park,43.6447708,-79.3733064,Eggspectation,43.646526,-79.375134,Breakfast Spot
Berczy Park,43.6447708,-79.3733064,The Reservoir Lounge,43.64851659851552,-79.37455623391587,Jazz Club
Berczy Park,43.6447708,-79.3733064,Seafront Fish Market,43.648478534106395,-79.37148942972523,Fish Market
Berczy Park,43.6447708,-79.3733064,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
Berczy Park,43.6447708,-79.3733064,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
Berczy Park,43.6447708,-79.3733064,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
Berczy Park,43.6447708,-79.3733064,Alexandro's World Famous Gyros,43.6416627086796,-79.37521377369691,Greek Restaurant
Berczy Park,43.6447708,-79.3733064,Crepe It Up!,43.64873614340388,-79.3716230674848,Creperie
Berczy Park,43.6447708,-79.3733064,Movenpick Cafe,43.64768680893089,-79.3772953884033,Café
Berczy Park,43.6447708,-79.3733064,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
Berczy Park,43.6447708,-79.3733064,FARMR Eatery & Catering,43.64841986337509,-79.37027379521088,Bistro
Berczy Park,43.6447708,-79.3733064,Winners,43.6477479,-79.3745508,Department Store
Berczy Park,43.6447708,-79.3733064,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
Berczy Park,43.6447708,-79.3733064,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
Berczy Park,43.6447708,-79.3733064,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
Berczy Park,43.6447708,-79.3733064,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
Berczy Park,43.6447708,-79.3733064,Scheffler's Deli,43.64864335351609,-79.37153681663685,Cheese Shop
Berczy Park,43.6447708,-79.3733064,Sugar Beach,43.64337981620349,-79.3674415549968,Beach
Berczy Park,43.6447708,-79.3733064,C'est What,43.64842583928428,-79.37343925237657,Beer Bar
Berczy Park,43.6447708,-79.3733064,Harbour 60 Toronto,43.64222021431868,-79.37794459004243,Steakhouse
Berczy Park,43.6447708,-79.3733064,Loblaws,43.64542700000001,-79.369789,Grocery Store
Berczy Park,43.6447708,-79.3733064,Mos Mos,43.64163954520267,-79.3775517786762,Coffee Shop
Berczy Park,43.6447708,-79.3733064,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
Berczy Park,43.6447708,-79.3733064,Balzac's Coffee,43.64845650131932,-79.37178993724406,Café
Berczy Park,43.6447708,-79.3733064,Anton Kozlik's mustard,43.64875242328643,-79.37148453951066,Gourmet Shop
Berczy Park,43.6447708,-79.3733064,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
Berczy Park,43.6447708,-79.3733064,Starbucks,43.648738309887705,-79.37251925468443,Coffee Shop
Berczy Park,43.6447708,-79.3733064,"The Westin Harbour Castle, Toronto",43.641211392069906,-79.37574863433838,Hotel
Berczy Park,43.6447708,-79.3733064,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
Berczy Park,43.6447708,-79.3733064,Bindia Indian Bistro,43.648559166132394,-79.37181600953608,Indian Restaurant
Berczy Park,43.6447708,-79.3733064,Rexall,43.648182,-79.37387,Pharmacy
Berczy Park,43.6447708,-79.3733064,Irish Embassy,43.64791849936152,-79.37727345157903,Irish Pub
Berczy Park,43.6447708,-79.3733064,Tim Hortons,43.64776120000001,-79.3704963,Coffee Shop
Berczy Park,43.6447708,-79.3733064,The Joint - Hogtown Smoke,43.649149979382656,-79.3746782955818,BBQ Joint
Berczy Park,43.6447708,-79.3733064,Paddington's Pump,43.649035,-79.371899,Diner
Berczy Park,43.6447708,-79.3733064,European Delight,43.64870976781707,-79.37154525652817,Eastern European Restaurant
Berczy Park,43.6447708,-79.3733064,Spirit of Hockey,43.647046922242176,-79.37753727586353,Sporting Goods Shop
Berczy Park,43.6447708,-79.3733064,Brookfield Place,43.64679064120303,-79.37876938530563,Shopping Mall
Berczy Park,43.6447708,-79.3733064,The Gallery,43.64462260922038,-79.36871188062028,Lounge
Central Bay Street,43.6579524,-79.3873826,Jimmy's Coffee,43.65842123574496,-79.38561319551111,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,Tim Hortons,43.65856999999998,-79.38512341104502,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,Somethin' 2 Talk About,43.65839479027969,-79.38533765920816,Middle Eastern Restaurant
Central Bay Street,43.6579524,-79.3873826,Neo Coffee Bar,43.66014000000001,-79.38587,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,Panago,43.65825817735338,-79.38431282558369,Pizza Place
Central Bay Street,43.6579524,-79.3873826,The Elm Tree Restaurant,43.65739749535259,-79.38376054171512,Modern European Restaurant
Central Bay Street,43.6579524,-79.3873826,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
Central Bay Street,43.6579524,-79.3873826,KAKA,43.65745745164475,-79.38419169987877,Japanese Restaurant
Central Bay Street,43.6579524,-79.3873826,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant
Central Bay Street,43.6579524,-79.3873826,Chatime 日出茶太,43.65554164147378,-79.38468427043243,Bubble Tea Shop
Central Bay Street,43.6579524,-79.3873826,Bubble Bath & Spa,43.659049517466144,-79.38534357912432,Spa
Central Bay Street,43.6579524,-79.3873826,Sansotei Ramen 三草亭,43.65515746756125,-79.38650067479335,Ramen Restaurant
Central Bay Street,43.6579524,-79.3873826,College Park Area,43.659453000000006,-79.383785,Park
Central Bay Street,43.6579524,-79.3873826,Mercatto,43.660390911898546,-79.38766421192705,Italian Restaurant
Central Bay Street,43.6579524,-79.3873826,Red Lobster,43.656328,-79.38362099999998,Seafood Restaurant
Central Bay Street,43.6579524,-79.3873826,Poke Guys,43.65489527525683,-79.38505238381623,Poke Place
Central Bay Street,43.6579524,-79.3873826,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
Central Bay Street,43.6579524,-79.3873826,MUJI,43.656024,-79.383284,Miscellaneous Shop
Central Bay Street,43.6579524,-79.3873826,Textile Museum of Canada,43.65439630500275,-79.38650010906946,Art Museum
Central Bay Street,43.6579524,-79.3873826,Starbucks,43.65945605353152,-79.39041123272169,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,Coffee Public,43.660762991493215,-79.38618409033066,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,Vegetarian Haven,43.656016028357094,-79.39275777420029,Vegetarian / Vegan Restaurant
Central Bay Street,43.6579524,-79.3873826,Cafe Plenty,43.65457125894357,-79.38944976536852,Café
Central Bay Street,43.6579524,-79.3873826,Silver Snail Comics,43.657031379584076,-79.38140310220501,Comic Shop
Central Bay Street,43.6579524,-79.3873826,Barberian's Steak House,43.657755129259264,-79.38217741375935,Steakhouse
Central Bay Street,43.6579524,-79.3873826,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
Central Bay Street,43.6579524,-79.3873826,Duke's Refresher + Bar,43.658979856830356,-79.38294890507811,Bar
Central Bay Street,43.6579524,-79.3873826,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),43.65606287245642,-79.38369472446466,Dessert Shop
Central Bay Street,43.6579524,-79.3873826,Jimmy's Coffee,43.655827103222244,-79.39204216888555,Café
Central Bay Street,43.6579524,-79.3873826,The Library Specialty Coffee,43.65441282740799,-79.39090161351724,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
Central Bay Street,43.6579524,-79.3873826,The Yoga Sanctuary,43.661499497597596,-79.38363613350755,Yoga Studio
Central Bay Street,43.6579524,-79.3873826,DoubleTree by Hilton,43.6546083,-79.3859415,Hotel
Central Bay Street,43.6579524,-79.3873826,Marshalls,43.659308,-79.3824621,Department Store
Central Bay Street,43.6579524,-79.3873826,Hangry Burger,43.660709996948185,-79.38283826775837,Burger Joint
Central Bay Street,43.6579524,-79.3873826,Sambuca Grill,43.656109861046346,-79.3929464472413,Italian Restaurant
Central Bay Street,43.6579524,-79.3873826,Toronto Vegetarian Association,43.655953,-79.392854,Office
Central Bay Street,43.6579524,-79.3873826,Hard Candy Fitness,43.65955618049781,-79.38244024080487,Gym / Fitness Center
Central Bay Street,43.6579524,-79.3873826,JOEY Eaton Centre,43.656093654082795,-79.38187792357715,New American Restaurant
Central Bay Street,43.6579524,-79.3873826,Fran's,43.66125532013864,-79.38389304122866,Diner
Central Bay Street,43.6579524,-79.3873826,Starbucks,43.65596912045542,-79.38268426666407,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,Dollarama,43.66068,-79.38468,Discount Store
Central Bay Street,43.6579524,-79.3873826,Lebanon Express,43.66099058425058,-79.38297576948105,Falafel Restaurant
Central Bay Street,43.6579524,-79.3873826,Colaba Junction,43.66094,-79.385635,Indian Restaurant
Central Bay Street,43.6579524,-79.3873826,Coco Fresh Tea & Juice,43.65865989038909,-79.38204032226335,Bubble Tea Shop
Central Bay Street,43.6579524,-79.3873826,Krispy Kreme Doughnut Cafe,43.65577205054815,-79.391993340322,Donut Shop
Central Bay Street,43.6579524,-79.3873826,Arctic Bites,43.656085241370754,-79.39291311374251,Ice Cream Shop
Central Bay Street,43.6579524,-79.3873826,Subway,43.65900641631697,-79.38475954225783,Sandwich Place
Central Bay Street,43.6579524,-79.3873826,Starbucks,43.659509,-79.382132,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,freshii,43.66128623053017,-79.38396405932683,Salad Place
Central Bay Street,43.6579524,-79.3873826,Reds Midtown Tavern,43.659128249470015,-79.38226565563254,Wine Bar
Central Bay Street,43.6579524,-79.3873826,Midi Bistro,43.65587131386704,-79.39209126452964,French Restaurant
Central Bay Street,43.6579524,-79.3873826,W Burger Bar,43.661331008356335,-79.3835570768382,Burger Joint
Central Bay Street,43.6579524,-79.3873826,California Sandwiches,43.66082498934538,-79.38288750546259,Sandwich Place
Central Bay Street,43.6579524,-79.3873826,Subway,43.659467098954465,-79.38824850471555,Sandwich Place
Central Bay Street,43.6579524,-79.3873826,Light Café 路燈咖啡,43.65607098189165,-79.39302058882893,Café
Central Bay Street,43.6579524,-79.3873826,Bed Bath & Beyond,43.65964320000001,-79.38270440000002,Furniture / Home Store
Central Bay Street,43.6579524,-79.3873826,Omai,43.656006,-79.392494,Japanese Restaurant
Central Bay Street,43.6579524,-79.3873826,Starbucks,43.65952575859537,-79.39027029345037,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,Upper Deck by Fran's,43.66130448614313,-79.3840381913115,Bar
Central Bay Street,43.6579524,-79.3873826,Est West Cafe,43.65954133608128,-79.39063666861075,Salad Place
Central Bay Street,43.6579524,-79.3873826,Thai Express,43.66163,-79.38734000000002,Thai Restaurant
Central Bay Street,43.6579524,-79.3873826,Tim Hortons,43.659695,-79.388706,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,Tosto,43.661198,-79.386414,Italian Restaurant
Central Bay Street,43.6579524,-79.3873826,Second Cup,43.66072167169125,-79.38630837243235,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,Ontario Fire Fighters Memorial,43.66033544765176,-79.38992142677306,Sculpture Garden
Central Bay Street,43.6579524,-79.3873826,Mo'Ramyun,43.656147579200834,-79.39228230349781,Korean Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Nathan Phillips Square,43.65227047322295,-79.38351631164552,Plaza
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,The Keg Steakhouse + Bar - York Street,43.649986593185695,-79.38410336664538,Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Shangri-La Toronto,43.64912919417503,-79.3865566853963,Hotel
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Soho House Toronto,43.648734306596616,-79.38654117564838,Speakeasy
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Pizzeria Libretto,43.648333546862354,-79.38511050184171,Pizza Place
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Bosk at Shangri-La,43.64902273676152,-79.38582635521233,Asian Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Toronto PATH System,43.649903406989786,-79.3830527039004,General Travel
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Friendly Stranger - Cannabis Culture Shop,43.65038666611464,-79.38852348995323,Smoke Shop
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Hilton,43.6499459,-79.385479,Hotel
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Old City Hall,43.65200880087613,-79.3817442232328,Monument / Landmark
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Lobby Lounge at the Shangri-La Toronto,43.649154999868536,-79.38654574367817,Lounge
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Maman,43.64830873804684,-79.38225333898805,Café
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Daily Press Juicery,43.65038785952372,-79.38879174332155,Juice Bar
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Pi Co.,43.648651,-79.385874,Pizza Place
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Sam James Coffee Bar (SJCB),43.64788137014028,-79.3843315283683,Café
