Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Flushing,40.76445419697846,-73.83177300329581,Maxin Bakery,40.761574062073564,-73.83105760283283,Bakery
Flushing,40.76445419697846,-73.83177300329581,Haidilao Hotpot,40.761195237520774,-73.82774949073793,Hotpot Restaurant
Flushing,40.76445419697846,-73.83177300329581,Möge Tee,40.76078078960038,-73.8306104995843,Bubble Tea Shop
Flushing,40.76445419697846,-73.83177300329581,Carom Cafe Billiards,40.7661544623852,-73.83143071082816,Pool Hall
Flushing,40.76445419697846,-73.83177300329581,Shaking Crab,40.76083858953649,-73.83290496088568,Seafood Restaurant
Flushing,40.76445419697846,-73.83177300329581,Dong Yi Feng,40.76129364262693,-73.83199812607718,Chinese Restaurant
Flushing,40.76445419697846,-73.83177300329581,New Imperial Palace 東湖,40.76174430274193,-73.83052763667311,Chinese Restaurant
Flushing,40.76445419697846,-73.83177300329581,Prince Tea House,40.761274908391854,-73.83284727640397,Tea Room
Flushing,40.76445419697846,-73.83177300329581,Macao Imperial Tea,40.76034835958667,-73.83051301439708,Bubble Tea Shop
Flushing,40.76445419697846,-73.83177300329581,Dolar Shop,40.761038848810536,-73.83268980418995,Hotpot Restaurant
Flushing,40.76445419697846,-73.83177300329581,Paris Baguette,40.760663018474624,-73.82926844349443,Bakery
Flushing,40.76445419697846,-73.83177300329581,California Red,40.76119903459588,-73.83105999838267,Karaoke Bar
Flushing,40.76445419697846,-73.83177300329581,Marco LaGuardia Hotel by Lexington,40.763567169625865,-73.83104794108021,Hotel
Flushing,40.76445419697846,-73.83177300329581,Tai Pan Bakery 大班,40.76098521358553,-73.83076551893204,Bakery
Flushing,40.76445419697846,-73.83177300329581,New Mulan Seafood Restaurant,40.7602852871001,-73.8302496884466,Dim Sum Restaurant
Flushing,40.76445419697846,-73.83177300329581,Anime Castle,40.764514955067135,-73.82802593385243,Toy / Game Store
Flushing,40.76445419697846,-73.83177300329581,Orient Retreat Spa,40.76013318991135,-73.8323061700621,Spa
Flushing,40.76445419697846,-73.83177300329581,Starbucks,40.76076522285495,-73.83055298489074,Coffee Shop
Flushing,40.76445419697846,-73.83177300329581,重庆老灶 (Chong Qing Lao Zao),40.760649,-73.833037,Hotpot Restaurant
Flushing,40.76445419697846,-73.83177300329581,Lucille Roberts,40.76074918971586,-73.83145549570082,Gym
Flushing,40.76445419697846,-73.83177300329581,Yumcha Yoga,40.76457449948219,-73.83185816987397,Yoga Studio
Flushing,40.76445419697846,-73.83177300329581,Minus10 Ice Cream,40.76059142082831,-73.82960103321317,Ice Cream Shop
Flushing,40.76445419697846,-73.83177300329581,Kung Fu Tea (功夫茶),40.760745715429465,-73.8294895509262,Bubble Tea Shop
Flushing,40.76445419697846,-73.83177300329581,Mamak House,40.76377513304329,-73.83149530640748,Malay Restaurant
Flushing,40.76445419697846,-73.83177300329581,The UPS Store,40.764167866675756,-73.83142338773155,Shipping Store
Flushing,40.76445419697846,-73.83177300329581,Sprout Market,40.762264956933535,-73.82795663220128,Organic Grocery
Flushing,40.76445419697846,-73.83177300329581,KumGangSan,40.76380440394053,-73.82714310018444,Korean Restaurant
Flushing,40.76445419697846,-73.83177300329581,Ming Xing BBQ,40.76389028537949,-73.83155010785148,Asian Restaurant
Flushing,40.76445419697846,-73.83177300329581,Soho KTV,40.76720020239545,-73.8327002922672,Karaoke Bar
Flushing,40.76445419697846,-73.83177300329581,Szechuan Story,40.763645000000004,-73.827392,Szechuan Restaurant
Flushing,40.76445419697846,-73.83177300329581,Moon Café,40.76319647608123,-73.83083471603518,Café
Flushing,40.76445419697846,-73.83177300329581,Sushi Family,40.764144708290566,-73.82816286139875,Sushi Restaurant
Flushing,40.76445419697846,-73.83177300329581,Magna Restaurant,40.763641385300986,-73.83123608774204,Italian Restaurant
Flushing,40.76445419697846,-73.83177300329581,Pathmark,40.767824227059975,-73.83088749926212,Supermarket
Flushing,40.76445419697846,-73.83177300329581,The One Boutique Hotel,40.76374294055137,-73.82852384577721,Resort
Flushing,40.76445419697846,-73.83177300329581,Flushing YMCA,40.763588,-73.826538,Gym / Fitness Center
Flushing,40.76445419697846,-73.83177300329581,Dynamite Seafood,40.765656,-73.83324,Seafood Restaurant
Flushing,40.76445419697846,-73.83177300329581,Joomakgol (주막골),40.763671875,-73.83174896240234,Korean Restaurant
Flushing,40.76445419697846,-73.83177300329581,Meiling Nail Supply,40.76470784205421,-73.83184668267566,Cosmetics Shop
Flushing,40.76445419697846,-73.83177300329581,Sun Spa,40.76310254490778,-73.83058883042284,Massage Studio
Flushing,40.76445419697846,-73.83177300329581,友情客串 Friendship BBQ,40.763184885984934,-73.82807837990501,BBQ Joint
Flushing,40.76445419697846,-73.83177300329581,Dong Hae Ru,40.763000000000005,-73.828153,Asian Restaurant
Flushing,40.76445419697846,-73.83177300329581,Emone Korean BBQ Restaurant,40.763000000000005,-73.828153,Korean Restaurant
Flushing,40.76445419697846,-73.83177300329581,Dunkin',40.76680772060121,-73.82762872138285,Donut Shop
Flushing,40.76445419697846,-73.83177300329581,Tile World Kitchen & Bath Design Supplies,40.76449966430664,-73.83627319335938,Furniture / Home Store
Flushing,40.76445419697846,-73.83177300329581,My Favorite Spa,40.762666,-73.827915,Spa
Flushing,40.76445419697846,-73.83177300329581,"Q16, Q20A/B, Q44 Bus Stop (Union St & 35 Ave)",40.76620110350851,-73.82760211722312,Bus Stop
Flushing,40.76445419697846,-73.83177300329581,Canaan Bakery,40.76261535147477,-73.82760466996504,Bakery
Flushing,40.76445419697846,-73.83177300329581,Coline Cabinetry Wholesale,40.765961,-73.836736,Construction & Landscaping
Flushing,40.76445419697846,-73.83177300329581,Desire Kitchen And Tiles,40.76591110229492,-73.83685302734375,Construction & Landscaping
Long Island City,40.75021734610528,-73.93920223915505,Chip,40.75006923486371,-73.9408314228058,Dessert Shop
Long Island City,40.75021734610528,-73.93920223915505,Etto Espresso Bar,40.74870263866801,-73.94068910937959,Coffee Shop
Long Island City,40.75021734610528,-73.93920223915505,Hilton Garden Inn,40.75021553477981,-73.93688589334488,Hotel
Long Island City,40.75021734610528,-73.93920223915505,Dutch Kills,40.74783043428339,-73.94010843485533,Cocktail Bar
Long Island City,40.75021734610528,-73.93920223915505,Baker House Market,40.75213718761478,-73.93923493977573,Convenience Store
Long Island City,40.75021734610528,-73.93920223915505,Brooklyn Boulders Queensbridge,40.752648978649546,-73.94001009018804,Climbing Gym
Long Island City,40.75021734610528,-73.93920223915505,JetBlue Support Center,40.75119156668621,-73.93835098854646,Office
Long Island City,40.75021734610528,-73.93920223915505,Waheyo,40.74994709137322,-73.93942677841457,Mexican Restaurant
Long Island City,40.75021734610528,-73.93920223915505,The Baroness Bar,40.75158244595828,-73.93966444998067,Bar
Long Island City,40.75021734610528,-73.93920223915505,Clever Blend Lic,40.750228255772456,-73.93960758219154,Coffee Shop
Long Island City,40.75021734610528,-73.93920223915505,Ice & Vice Pop-Up,40.74772975454231,-73.9410247840577,Ice Cream Shop
Long Island City,40.75021734610528,-73.93920223915505,The Beast Next Door Cafe & Bar,40.74892560515553,-73.94166005726373,Bar
Long Island City,40.75021734610528,-73.93920223915505,Courtyard Long Island City/New York Manhattan View,40.7500804,-73.9372262,Hotel
Long Island City,40.75021734610528,-73.93920223915505,Olives Organic Market,40.749416461001225,-73.94050058774842,Deli / Bodega
Long Island City,40.75021734610528,-73.93920223915505,Indie,40.74889496653177,-73.94216174033205,Restaurant
Long Island City,40.75021734610528,-73.93920223915505,Partners Coffee,40.747569382432296,-73.94145464282613,Coffee Shop
Long Island City,40.75021734610528,-73.93920223915505,Sweetleaf,40.74853679447502,-73.93878657878295,Coffee Shop
Long Island City,40.75021734610528,-73.93920223915505,Dumpling D'or,40.750828000000006,-73.939545,Dumpling Restaurant
Long Island City,40.75021734610528,-73.93920223915505,Möge Tee,40.749792,-73.941389,Bubble Tea Shop
Long Island City,40.75021734610528,-73.93920223915505,Levante,40.74751796793797,-73.94159008228058,Pizza Place
Long Island City,40.75021734610528,-73.93920223915505,Linc LIC Fitness Center,40.748921179159815,-73.94267946925865,Gym / Fitness Center
Long Island City,40.75021734610528,-73.93920223915505,Luzzo’s,40.7489493677965,-73.94221276016694,Pizza Place
Long Island City,40.75021734610528,-73.93920223915505,Packard Cafe & Grill,40.751156423431155,-73.93993653131865,Café
Long Island City,40.75021734610528,-73.93920223915505,Aloft Long Island City-Manhattan View,40.7482794,-73.93982390000001,Hotel
Long Island City,40.75021734610528,-73.93920223915505,RESOBOX,40.751036917094076,-73.93910170039331,Café
Long Island City,40.75021734610528,-73.93920223915505,Triple Shot World Atlas,40.75025613516981,-73.93959054726803,Coffee Shop
Long Island City,40.75021734610528,-73.93920223915505,Book Culture,40.74745107457578,-73.94204799529219,Bookstore
Long Island City,40.75021734610528,-73.93920223915505,Raj's Indian Kitchen,40.74997632892085,-73.93926056994545,Indian Restaurant
Long Island City,40.75021734610528,-73.93920223915505,Hyatt Place Long Island City / New York City,40.74815355897993,-73.94148383695553,Hotel
Long Island City,40.75021734610528,-73.93920223915505,Food Cellar & Co.,40.748097396600215,-73.94278401315896,Supermarket
Long Island City,40.75021734610528,-73.93920223915505,Chipotle Mexican Grill,40.747227491157524,-73.94164881692888,Mexican Restaurant
Long Island City,40.75021734610528,-73.93920223915505,Birch Coffee,40.753137714323614,-73.94052570206453,Coffee Shop
Long Island City,40.75021734610528,-73.93920223915505,Starbucks,40.74745932309569,-73.94203125198355,Coffee Shop
Long Island City,40.75021734610528,-73.93920223915505,M. Wells Steakhouse,40.74839103721746,-73.94233553952344,Steakhouse
Long Island City,40.75021734610528,-73.93920223915505,Q4 Hotel,40.74955997525312,-73.93768766129769,Hostel
Long Island City,40.75021734610528,-73.93920223915505,LIC Beer Project,40.7546665934613,-73.93940550245183,Brewery
Long Island City,40.75021734610528,-73.93920223915505,SculptureCenter,40.746952192402134,-73.94106792860292,Art Museum
Long Island City,40.75021734610528,-73.93920223915505,House of Thai,40.75349378559224,-73.93787824622585,Thai Restaurant
Long Island City,40.75021734610528,-73.93920223915505,MetLife Gym,40.75034016256897,-73.93923941029904,Gym
Long Island City,40.75021734610528,-73.93920223915505,The Burger Garage,40.746846999999995,-73.942472,Burger Joint
Long Island City,40.75021734610528,-73.93920223915505,The Huntress Whiskey n' Wings,40.752632381314456,-73.93984840880552,Bar
Long Island City,40.75021734610528,-73.93920223915505,GoodFellas Pizza Inc.,40.753242,-73.937256,Pizza Place
Long Island City,40.75021734610528,-73.93920223915505,Silvercup Studios,40.751078692257884,-73.9445611681755,General Entertainment
Long Island City,40.75021734610528,-73.93920223915505,Starbucks,40.750293,-73.94029499999999,Coffee Shop
Long Island City,40.75021734610528,-73.93920223915505,Caffeina Espresso Bar,40.74883614017126,-73.94443542088035,Café
Long Island City,40.75021734610528,-73.93920223915505,City Chemist,40.747389,-73.943118,Pharmacy
Long Island City,40.75021734610528,-73.93920223915505,Sapps,40.747957445244545,-73.9399580644222,Bar
Long Island City,40.75021734610528,-73.93920223915505,T-Mobile,40.75152817059678,-73.94115567361075,Mobile Phone Shop
Long Island City,40.75021734610528,-73.93920223915505,Fairfield Inn & Suites by Marriott - Queensboro Bridge,40.751443,-73.93510699999999,Hotel
Long Island City,40.75021734610528,-73.93920223915505,Chickpea,40.74964397330064,-73.93925216272157,Mediterranean Restaurant
Long Island City,40.75021734610528,-73.93920223915505,US Post Office,40.75082851653747,-73.94075731874317,Post Office
Long Island City,40.75021734610528,-73.93920223915505,Oro Restaurant and Lounge,40.751803,-73.939319,Italian Restaurant
Long Island City,40.75021734610528,-73.93920223915505,Reis Art Studios,40.74967065765243,-73.94499775673688,Arts & Entertainment
Long Island City,40.75021734610528,-73.93920223915505,Hudson Food Market,40.749869,-73.937268,Market
Long Island City,40.75021734610528,-73.93920223915505,Chase Bank,40.750792600000004,-73.9394866,Bank
Long Island City,40.75021734610528,-73.93920223915505,Dunkin',40.75001860771349,-73.93979790270173,Donut Shop
Long Island City,40.75021734610528,-73.93920223915505,Momento,40.75069681897997,-73.94000456217404,Mexican Restaurant
Long Island City,40.75021734610528,-73.93920223915505,Dunkin',40.75089939802306,-73.93964693864041,Donut Shop
Long Island City,40.75021734610528,-73.93920223915505,Hotel Verve,40.75210114933238,-73.93558502197266,Hotel
Long Island City,40.75021734610528,-73.93920223915505,Mike's Pizza,40.752246567313435,-73.9344749685542,Pizza Place
Long Island City,40.75021734610528,-73.93920223915505,Mothership Meat Company,40.75261506623878,-73.93646657151997,BBQ Joint
Long Island City,40.75021734610528,-73.93920223915505,Quality Inn,40.752010999999996,-73.93448000000001,Hotel
Long Island City,40.75021734610528,-73.93920223915505,Mr. Wonton,40.747037,-73.94202299999999,Chinese Restaurant
Long Island City,40.75021734610528,-73.93920223915505,LIC Arts Center,40.748882568094636,-73.94466698169708,Art Gallery
Long Island City,40.75021734610528,-73.93920223915505,Microtel Inn By Wyndham Long Island City,40.751971999999995,-73.93522,Hotel
Long Island City,40.75021734610528,-73.93920223915505,Enoteca,40.747425,-73.941795,Wine Shop
Long Island City,40.75021734610528,-73.93920223915505,Eagle Lofts Gym,40.746741,-73.940084,Gym / Fitness Center
Long Island City,40.75021734610528,-73.93920223915505,NORTHERN BRAKE AND TRANSMISSION,40.75133828211418,-73.93474778157997,Automotive Shop
Long Island City,40.75021734610528,-73.93920223915505,Spring Thyme Day Spa,40.75181699489685,-73.93434318194547,Spa
Long Island City,40.75021734610528,-73.93920223915505,ARC Fitness,40.751936,-73.934107,Gym / Fitness Center
Sunnyside,40.74017628351925,-73.92691617561577,Marabella's Pizza,40.74017373127598,-73.92391877458819,Pizza Place
Sunnyside,40.74017628351925,-73.92691617561577,Fish House,40.74032204113153,-73.92314173140358,Seafood Restaurant
Sunnyside,40.74017628351925,-73.92691617561577,Nita's European Bakery,40.73968122217404,-73.92476940874033,Bakery
Sunnyside,40.74017628351925,-73.92691617561577,Don Pollo II,40.740049127070606,-73.92376298045316,Peruvian Restaurant
Sunnyside,40.74017628351925,-73.92691617561577,I Love Paraguay,40.7410872670574,-73.92149020353071,South American Restaurant
Sunnyside,40.74017628351925,-73.92691617561577,Lowery Liquor & Wine Co,40.743673063519815,-73.92384048264886,Liquor Store
Sunnyside,40.74017628351925,-73.92691617561577,Pete's Grill,40.74369686270076,-73.92575405150966,Diner
Sunnyside,40.74017628351925,-73.92691617561577,Sunnyside Pizza,40.74390906544448,-73.92405483919823,Pizza Place
Sunnyside,40.74017628351925,-73.92691617561577,SoleLuna,40.7440962823303,-73.92412726169988,Italian Restaurant
Sunnyside,40.74017628351925,-73.92691617561577,Philomena's,40.743404,-73.922905,Pizza Place
Sunnyside,40.74017628351925,-73.92691617561577,Baruir's Coffee Store,40.743878798791144,-73.92400779970059,Coffee Shop
Sunnyside,40.74017628351925,-73.92691617561577,Thalia Spanish Theater,40.740208,-73.923517,Theater
Sunnyside,40.74017628351925,-73.92691617561577,Tropical Restaurant,40.737414061585,-73.9296089614148,Restaurant
Sunnyside,40.74017628351925,-73.92691617561577,"Thomas P. Noonan, Jr. Playground",40.74105257409956,-73.92221292964575,Park
Sunnyside,40.74017628351925,-73.92691617561577,La Pollera Colorada,40.740246916058155,-73.92341896737977,South American Restaurant
Sunnyside,40.74017628351925,-73.92691617561577,Dollar Tree,40.744186985146065,-73.92588450700359,Discount Store
Sunnyside,40.74017628351925,-73.92691617561577,The Courtyard Ale House,40.74365359176295,-73.92365419546229,Pub
Sunnyside,40.74017628351925,-73.92691617561577,Coffee Tossy,40.740497999999995,-73.92258000000001,Coffee Shop
Sunnyside,40.74017628351925,-73.92691617561577,La Hoguera Paisa,40.74361471814285,-73.92385086044575,Latin American Restaurant
Sunnyside,40.74017628351925,-73.92691617561577,CTown Supermarkets,40.74054713498354,-73.92322137951852,Grocery Store
Sunnyside,40.74017628351925,-73.92691617561577,Ten Full Chinese,40.74000627173716,-73.9250860394811,Chinese Restaurant
Sunnyside,40.74017628351925,-73.92691617561577,La Vienesa Bakery,40.74381563923947,-73.92460411393647,Bakery
Sunnyside,40.74017628351925,-73.92691617561577,Harmony Terrace,40.740425801711005,-73.92391770816543,Romanian Restaurant
Sunnyside,40.74017628351925,-73.92691617561577,Sunnyside Fresh Taco,40.740704898921116,-73.92247156667575,Taco Place
Sunnyside,40.74017628351925,-73.92691617561577,Forever 21,40.73865127563477,-73.93049621582031,Clothing Store
Sunnyside,40.74017628351925,-73.92691617561577,Deals,40.744184202054186,-73.92580780894133,Discount Store
Sunnyside,40.74017628351925,-73.92691617561577,Holiday Inn Express,40.73688507080078,-73.92790222167969,Hotel
Sunnyside,40.74017628351925,-73.92691617561577,Verdecchio,40.74412171762285,-73.92535366786534,Pizza Place
Sunnyside,40.74017628351925,-73.92691617561577,Oasis Pizza & Gyro,40.743546753886406,-73.9243298302878,Pizza Place
Sunnyside,40.74017628351925,-73.92691617561577,Tangra Fusion,40.744235943684586,-73.92497559549653,Chinese Restaurant
Sunnyside,40.74017628351925,-73.92691617561577,China Garden,40.74196662199372,-73.92571912532209,Chinese Restaurant
Sunnyside,40.74017628351925,-73.92691617561577,McDonald's,40.74349150193048,-73.92686247825628,Fast Food Restaurant
Sunnyside,40.74017628351925,-73.92691617561577,New York Sports Club,40.744592299999994,-73.925885,Gym / Fitness Center
Sunnyside,40.74017628351925,-73.92691617561577,Mario's Restautant,40.741402154684074,-73.92177087585326,Italian Restaurant
Sunnyside,40.74017628351925,-73.92691617561577,Mi Nuevo Rancho,40.74125571397621,-73.92119918171072,Mexican Restaurant
Sunnyside,40.74017628351925,-73.92691617561577,Limoncito con Ron,40.744139506346635,-73.92479921120155,Bar
Sunnyside,40.74017628351925,-73.92691617561577,Sunrise Restaurant & Grill,40.739939126893695,-73.9236998304767,BBQ Joint
Sunnyside,40.74017628351925,-73.92691617561577,livia's nail & spa,40.740154,-73.923354,Spa
Sunnyside,40.74017628351925,-73.92691617561577,Halal Kitchen Chinese Restaurant,40.740609342402,-73.92292340299338,Chinese Restaurant
Sunnyside,40.74017628351925,-73.92691617561577,Priceless Discount Store,40.7404,-73.92282,Discount Store
Sunnyside,40.74017628351925,-73.92691617561577,Aponte Deli Grocery,40.73738633547079,-73.92956459450188,Deli / Bodega
Sunnyside,40.74017628351925,-73.92691617561577,Senso Unico,40.741338,-73.92173000000001,Italian Restaurant
Sunnyside,40.74017628351925,-73.92691617561577,I LOVE PY. Bakery Cafe,40.74118985789868,-73.92140919472973,Bakery
East Elmhurst,40.7640732388309,-73.86704147658772,Dunkin',40.762185223635456,-73.86891978680535,Donut Shop
East Elmhurst,40.7640732388309,-73.86704147658772,Baskin-Robbins,40.76223869940849,-73.8688798219074,Ice Cream Shop
East Elmhurst,40.7640732388309,-73.86704147658772,Elements Lounge,40.76743296874557,-73.86704831806546,Hotel Bar
East Elmhurst,40.7640732388309,-73.86704147658772,Hertz,40.767307,-73.867262,Rental Car Location
East Elmhurst,40.7640732388309,-73.86704147658772,Starbucks,40.76850483755989,-73.86790170363254,Coffee Shop
East Elmhurst,40.7640732388309,-73.86704147658772,Dunkin',40.76738809594463,-73.86500016690191,Donut Shop
East Elmhurst,40.7640732388309,-73.86704147658772,Trade Fair,40.76196366509895,-73.8699107084977,Supermarket
East Elmhurst,40.7640732388309,-73.86704147658772,Pavilion Grille,40.76738847557482,-73.86696621004269,American Restaurant
East Elmhurst,40.7640732388309,-73.86704147658772,Flushing Bay,40.76286396355218,-73.86275021502344,Lake
East Elmhurst,40.7640732388309,-73.86704147658772,Gulf,40.76497429134061,-73.86163416059846,Gas Station
Maspeth,40.725427374093606,-73.8962171362686,Rosa's Pizza,40.726862994174006,-73.89551730598838,Pizza Place
Maspeth,40.725427374093606,-73.8962171362686,Iavarone Bros.,40.725898915783795,-73.89506489038467,Gourmet Shop
Maspeth,40.725427374093606,-73.8962171362686,Joey's Pizza,40.726224144417756,-73.89517217874527,Pizza Place
Maspeth,40.725427374093606,-73.8962171362686,Good Eats Diner,40.72643679285672,-73.89440158262549,Diner
Maspeth,40.725427374093606,-73.8962171362686,Fame Diner,40.7272030444524,-73.8933485720372,Diner
Maspeth,40.725427374093606,-73.8962171362686,Isabella's Ices,40.727714021671225,-73.89535752906896,Dessert Shop
Maspeth,40.725427374093606,-73.8962171362686,Home Made Taqueria,40.727878403294014,-73.89215271563427,Taco Place
Maspeth,40.725427374093606,-73.8962171362686,Patrizia's of Maspeth,40.726765,-73.89426999999999,Italian Restaurant
Maspeth,40.725427374093606,-73.8962171362686,Glendale Bake Shop,40.72648139569755,-73.89468009608129,Bakery
Maspeth,40.725427374093606,-73.8962171362686,Sakura 7,40.724224290322006,-73.89865857617956,Sushi Restaurant
Maspeth,40.725427374093606,-73.8962171362686,Dollar Tree,40.72594855438765,-73.89427545356149,Discount Store
Maspeth,40.725427374093606,-73.8962171362686,Connolly's Corner,40.728143632937375,-73.89168402237513,Sports Bar
Maspeth,40.725427374093606,-73.8962171362686,Peggy Dempsey's,40.7228613098866,-73.90101691183963,Pub
Maspeth,40.725427374093606,-73.8962171362686,Wakamatsu,40.727544,-73.892359,Japanese Restaurant
Maspeth,40.725427374093606,-73.8962171362686,T-Mobile,40.727248595562074,-73.89357878848841,Mobile Phone Shop
Maspeth,40.725427374093606,-73.8962171362686,Carvel,40.726455200000004,-73.894865,Ice Cream Shop
Maspeth,40.725427374093606,-73.8962171362686,Maspeth Pizza,40.72796674429386,-73.89194948419956,Pizza Place
Maspeth,40.725427374093606,-73.8962171362686,Dunkin',40.7259905,-73.8949249,Donut Shop
Maspeth,40.725427374093606,-73.8962171362686,Verizon Wireless,40.72683772953261,-73.89387927068252,Mobile Phone Shop
Maspeth,40.725427374093606,-73.8962171362686,Subway,40.727552643138225,-73.89310906135961,Sandwich Place
Maspeth,40.725427374093606,-73.8962171362686,Chase Bank,40.72405534911045,-73.898403042477,Bank
Maspeth,40.725427374093606,-73.8962171362686,Chase Bank,40.727114,-73.893757,Bank
Maspeth,40.725427374093606,-73.8962171362686,Key Food,40.724792,-73.89681,Grocery Store
Maspeth,40.725427374093606,-73.8962171362686,CVS pharmacy,40.727161200532564,-73.89275014400481,Pharmacy
Maspeth,40.725427374093606,-73.8962171362686,Marketplace by Key Food,40.724543133501335,-73.89821491382719,Grocery Store
Maspeth,40.725427374093606,-73.8962171362686,New maspeth diner,40.72377014160156,-73.89981842041016,Diner
Maspeth,40.725427374093606,-73.8962171362686,Hush,40.72741652774789,-73.89262963193313,Lounge
Maspeth,40.725427374093606,-73.8962171362686,Mitoushi 8,40.727677,-73.892702,Japanese Restaurant
Maspeth,40.725427374093606,-73.8962171362686,Enchanted Florist & Greenhouse Ltd,40.723209000000004,-73.90014599999999,Flower Shop
Maspeth,40.725427374093606,-73.8962171362686,Yeun Wah Takeout,40.722240040558475,-73.89270794268954,Chinese Restaurant
Maspeth,40.725427374093606,-73.8962171362686,Maria deli,40.72641491889953,-73.90176236629486,Deli / Bodega
Maspeth,40.725427374093606,-73.8962171362686,Whitefish Triangle Park,40.7265168428421,-73.9017516374588,Park
Maspeth,40.725427374093606,-73.8962171362686,Zheng Good Taste,40.721752,-73.892946,Chinese Restaurant
Ridgewood,40.708323156138576,-73.90143517559589,Joe's Restaurant,40.707452,-73.903355,Italian Restaurant
Ridgewood,40.708323156138576,-73.90143517559589,Taquerias Kermes,40.707898736914174,-73.89776182399763,Mexican Restaurant
Ridgewood,40.708323156138576,-73.90143517559589,Little Egypt,40.708156134013365,-73.89804776332822,Egyptian Restaurant
Ridgewood,40.708323156138576,-73.90143517559589,Catania Bakery,40.71012699361419,-73.8992077355002,Bakery
Ridgewood,40.708323156138576,-73.90143517559589,Energy Fuel,40.709503399758056,-73.89881307779598,Restaurant
Ridgewood,40.708323156138576,-73.90143517559589,Tendo Sushi,40.708226241227656,-73.89794374920605,Sushi Restaurant
Ridgewood,40.708323156138576,-73.90143517559589,Rosa's Pizza,40.712168,-73.900103,Pizza Place
Ridgewood,40.708323156138576,-73.90143517559589,Grimaldi Bakery,40.70899255138208,-73.90638495281291,Bakery
Ridgewood,40.708323156138576,-73.90143517559589,Valentino Food Market,40.706852000000005,-73.897537,Grocery Store
Ridgewood,40.708323156138576,-73.90143517559589,Królewskie Jadło,40.708336330530244,-73.89792556009421,Polish Restaurant
Ridgewood,40.708323156138576,-73.90143517559589,Gyro World,40.70714,-73.897194,Greek Restaurant
Ridgewood,40.708323156138576,-73.90143517559589,Gottscheer Hall,40.70668961479289,-73.90561429681502,German Restaurant
Ridgewood,40.708323156138576,-73.90143517559589,Windjammer,40.709294556811074,-73.90702053176494,Bar
Ridgewood,40.708323156138576,-73.90143517559589,Coco Lin Vegetarian House,40.70985332374339,-73.8990182548423,Vegetarian / Vegan Restaurant
Ridgewood,40.708323156138576,-73.90143517559589,C. Lo Cafe,40.706340000000004,-73.905525,Café
Ridgewood,40.708323156138576,-73.90143517559589,Paradise Aquarium,40.708621783551436,-73.89817331432779,Pet Store
Ridgewood,40.708323156138576,-73.90143517559589,Cute Cat Cafe,40.706743538102295,-73.89704939091493,Café
Ridgewood,40.708323156138576,-73.90143517559589,Delight Diner,40.7062282020721,-73.89683181158352,Diner
Ridgewood,40.708323156138576,-73.90143517559589,Corato Pizza,40.70594008860232,-73.8966769434027,Pizza Place
Ridgewood,40.708323156138576,-73.90143517559589,Rosemary's Playground,40.70438330642548,-73.90416402464187,Playground
Ridgewood,40.708323156138576,-73.90143517559589,Garlic to the Chicken,40.705042,-73.90219,Korean Restaurant
Ridgewood,40.708323156138576,-73.90143517559589,T-Mobile,40.70622,-73.896565,Mobile Phone Shop
Ridgewood,40.708323156138576,-73.90143517559589,GNC,40.70689010620117,-73.89679718017578,Supplement Shop
Ridgewood,40.708323156138576,-73.90143517559589,Price Choice Food Market,40.71012428527442,-73.89921847931261,Grocery Store
Ridgewood,40.708323156138576,-73.90143517559589,Jin Ramen Sushi,40.707713,-73.89748,Noodle House
Ridgewood,40.708323156138576,-73.90143517559589,Force Fitness Club,40.71184139603129,-73.89974413558309,Gym
Ridgewood,40.708323156138576,-73.90143517559589,Verizon,40.70674896240234,-73.89739227294922,Mobile Phone Shop
Ridgewood,40.708323156138576,-73.90143517559589,Chase Bank,40.70584238291261,-73.89684327435414,Bank
Ridgewood,40.708323156138576,-73.90143517559589,Subway Restaurant,40.706026374739025,-73.89678430602264,Sandwich Place
Ridgewood,40.708323156138576,-73.90143517559589,Rite Aid,40.708905200000004,-73.90584770000001,Pharmacy
Ridgewood,40.708323156138576,-73.90143517559589,Gyro World,40.7072799,-73.89704870000001,Greek Restaurant
Ridgewood,40.708323156138576,-73.90143517559589,Bosna Express,40.7047175707264,-73.90237811480168,Eastern European Restaurant
Ridgewood,40.708323156138576,-73.90143517559589,TD Bank,40.71231114467796,-73.90073977791417,Bank
Ridgewood,40.708323156138576,-73.90143517559589,Superior Market Deli On Fresh Pond Road,40.70838928222656,-73.89839172363281,Deli / Bodega
Ridgewood,40.708323156138576,-73.90143517559589,Twist It Top It,40.70897060434509,-73.89850616455078,Ice Cream Shop
Ridgewood,40.708323156138576,-73.90143517559589,chili cafe,40.70988845825195,-73.89871215820312,Thai Restaurant
Ridgewood,40.708323156138576,-73.90143517559589,Dunkin',40.706961908195574,-73.89696437794005,Donut Shop
Ridgewood,40.708323156138576,-73.90143517559589,Roskana Gourmet,40.706321,-73.896997,Deli / Bodega
Ridgewood,40.708323156138576,-73.90143517559589,Spirit Taekwondo,40.71214279364706,-73.90014197917039,Martial Arts Dojo
Ridgewood,40.708323156138576,-73.90143517559589,Kraupner Pharmacy,40.705693483581975,-73.89671569270746,Pharmacy
Glendale,40.70276242967838,-73.87074167435605,Cook's Arts & Crafts Shoppe,40.70316969249906,-73.86783671477869,Arts & Crafts Store
