Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Woodhaven,40.68988687915789,-73.8581104655432,Jamaica Gourmet Deli,40.6927580066821,-73.85540971192985,Deli / Bodega
Woodhaven,40.68988687915789,-73.8581104655432,La Gitana Panaderia & Restaurant,40.69290418410933,-73.85424754764401,Arepa Restaurant
Woodhaven,40.68988687915789,-73.8581104655432,Tak Chong Deli,40.687428,-73.858385,Deli / Bodega
Woodhaven,40.68988687915789,-73.8581104655432,Fresco Tortilla,40.69262313842773,-73.86033630371094,Mexican Restaurant
Woodhaven,40.68988687915789,-73.8581104655432,Equity Park,40.691644721947064,-73.85337826233726,Park
Woodhaven,40.68988687915789,-73.8581104655432,McCormick Kevin,40.687697,-73.86261400000002,Food
Woodhaven,40.68988687915789,-73.8581104655432,60 Park,40.6915907,-73.853016,Park
Woodhaven,40.68988687915789,-73.8581104655432,Jembro,40.69284439086914,-73.85369110107422,Department Store
Ozone Park,40.680708468265415,-73.84320266173447,Zumba® Crossbay Blvd,40.678767,-73.843678,Gym
Ozone Park,40.680708468265415,-73.84320266173447,Mia Halal Food,40.68000268652495,-73.8444376025292,Restaurant
Ozone Park,40.680708468265415,-73.84320266173447,Ozone Pizzeria,40.680732739560426,-73.8425328646759,Pizza Place
Ozone Park,40.680708468265415,-73.84320266173447,CVS pharmacy,40.6811774237265,-73.84173040910325,Pharmacy
Ozone Park,40.680708468265415,-73.84320266173447,Rite Aid,40.6800393,-73.8421896,Pharmacy
Ozone Park,40.680708468265415,-73.84320266173447,IHOP,40.681172809084394,-73.841254019862,Breakfast Spot
Ozone Park,40.680708468265415,-73.84320266173447,Esquire Diner,40.67897505281432,-73.84372413892027,Diner
Ozone Park,40.680708468265415,-73.84320266173447,Blink Fitness,40.68137255319542,-73.83793505166966,Gym
Ozone Park,40.680708468265415,-73.84320266173447,BP,40.679964,-73.83949,Gas Station
Ozone Park,40.680708468265415,-73.84320266173447,Baskin-Robbins,40.68113229146793,-73.84506374479201,Ice Cream Shop
Ozone Park,40.680708468265415,-73.84320266173447,SUBWAY,40.681411930580566,-73.84696191748456,Sandwich Place
Ozone Park,40.680708468265415,-73.84320266173447,Dunkin' / Baskin-Robbins,40.681115101096395,-73.84511939194152,Donut Shop
Ozone Park,40.680708468265415,-73.84320266173447,T-Mobile,40.680487,-73.841689,Mobile Phone Shop
Ozone Park,40.680708468265415,-73.84320266173447,TD Bank,40.68044,-73.8412639,Bank
Ozone Park,40.680708468265415,-73.84320266173447,El Viejo Yayo,40.68487115750091,-73.84378059518707,Latin American Restaurant
Ozone Park,40.680708468265415,-73.84320266173447,Redbox,40.680742,-73.84223,Video Store
Ozone Park,40.680708468265415,-73.84320266173447,Libertad Restaurant,40.68078621327725,-73.84237303705609,Spanish Restaurant
Ozone Park,40.680708468265415,-73.84320266173447,Little Caesars Pizza,40.68025207519531,-73.84403991699219,Pizza Place
Ozone Park,40.680708468265415,-73.84320266173447,Mattress Firm,40.67940139770508,-73.84481048583984,Mattress Store
Ozone Park,40.680708468265415,-73.84320266173447,Bowl 360,40.67979722854484,-73.84045690367661,Bowling Alley
Ozone Park,40.680708468265415,-73.84320266173447,Richie's Gym,40.68488299261194,-73.84132475177039,Gym / Fitness Center
Ozone Park,40.680708468265415,-73.84320266173447,Gothic Cabinet Craft,40.67956060248189,-73.83877334205705,Furniture / Home Store
Ozone Park,40.680708468265415,-73.84320266173447,Modell's Sporting Goods,40.680735660296506,-73.84432554244995,Sporting Goods Shop
Ozone Park,40.680708468265415,-73.84320266173447,Chase Bank,40.684955591993216,-73.84455198815694,Bank
Ozone Park,40.680708468265415,-73.84320266173447,White Castle,40.67986440832177,-73.84036463041224,Fast Food Restaurant
Ozone Park,40.680708468265415,-73.84320266173447,Pc Richards & Son,40.68076709282191,-73.84551780340993,Shop & Service
Ozone Park,40.680708468265415,-73.84320266173447,Century Deli & Grocery,40.680330609719356,-73.8416655231328,Deli / Bodega
Ozone Park,40.680708468265415,-73.84320266173447,99 Cent Paradise,40.68126509199542,-73.84114970814997,Convenience Store
Ozone Park,40.680708468265415,-73.84320266173447,Ozone Park Mixed Martial Arts,40.680660247802734,-73.8416519165039,Recreation Center
Ozone Park,40.680708468265415,-73.84320266173447,Ho Ho China Garden,40.680235491726435,-73.84545854404034,Chinese Restaurant
Ozone Park,40.680708468265415,-73.84320266173447,101 Café,40.68510040904985,-73.84324515486135,Diner
Ozone Park,40.680708468265415,-73.84320266173447,CTown Supermarkets,40.67690337598165,-73.84408217314609,Grocery Store
Ozone Park,40.680708468265415,-73.84320266173447,Marshalls,40.680415,-73.846622,Department Store
Ozone Park,40.680708468265415,-73.84320266173447,Traditional Karate America,40.682965211425575,-73.8414508803742,Martial Arts Dojo
Ozone Park,40.680708468265415,-73.84320266173447,Meadows Chocolate And Cake Supplies,40.681356848076575,-73.83878341565105,Arts & Crafts Store
Ozone Park,40.680708468265415,-73.84320266173447,S&A West Indian Restaurant,40.681874754673316,-73.83750404702991,Island
South Ozone Park,40.66854957767195,-73.80986478649041,Biordi's Italian-American Deli,40.668712,-73.811585,Deli / Bodega
South Ozone Park,40.66854957767195,-73.80986478649041,Dunkin',40.667459146836535,-73.81056539049939,Donut Shop
South Ozone Park,40.66854957767195,-73.80986478649041,SUBWAY,40.6673036145833,-73.80649281217102,Sandwich Place
South Ozone Park,40.66854957767195,-73.80986478649041,Hilton Garden Inn,40.66576124308501,-73.8062596321106,Hotel
South Ozone Park,40.66854957767195,-73.80986478649041,New Times Mini Market & Deli Inc.,40.66771638775389,-73.80799770355225,Deli / Bodega
South Ozone Park,40.66854957767195,-73.80986478649041,Burger King,40.67137089999638,-73.81061145707861,Fast Food Restaurant
South Ozone Park,40.66854957767195,-73.80986478649041,Back Streets Park (Officer Edward Byrn Park),40.66784601144057,-73.80645260182762,Park
South Ozone Park,40.66854957767195,-73.80986478649041,Pals Oval Park,40.668634103626864,-73.80587816746191,Park
South Ozone Park,40.66854957767195,-73.80986478649041,Do and Co New York Catering,40.665523958028906,-73.80846885330313,Food
South Ozone Park,40.66854957767195,-73.80986478649041,Back Street Park,40.66654199145536,-73.8064066471395,Park
South Ozone Park,40.66854957767195,-73.80986478649041,The Great American Grill Bar,40.665846670407404,-73.80623048737941,Bar
South Ozone Park,40.66854957767195,-73.80986478649041,Halal Truck @ Walgreens.,40.671871713823116,-73.81342610249395,Food Truck
College Point,40.78490274926021,-73.84304528896125,La Cheesecake,40.78517323544634,-73.84184851467658,Dessert Shop
College Point,40.78490274926021,-73.84304528896125,Mr Dre Kitchen Bar,40.78436036925453,-73.84537240296609,Latin American Restaurant
College Point,40.78490274926021,-73.84304528896125,Walgreens,40.7853101,-73.8456603,Pharmacy
College Point,40.78490274926021,-73.84304528896125,Canaan Restaurant,40.78444163538903,-73.8458165938532,Asian Restaurant
College Point,40.78490274926021,-73.84304528896125,7-Eleven,40.7850216977684,-73.8409030437469,Convenience Store
College Point,40.78490274926021,-73.84304528896125,Benateri's Italian Gourmet Deli,40.785876697702754,-73.83835335267611,Deli / Bodega
College Point,40.78490274926021,-73.84304528896125,Little Pepper,40.782462319458816,-73.84597571881392,Chinese Restaurant
College Point,40.78490274926021,-73.84304528896125,Famous Gold Tim’s Deli & Grill,40.78593883796699,-73.84046147395006,Deli / Bodega
College Point,40.78490274926021,-73.84304528896125,Sal's Pizza & Italian Kitchen,40.78162383079163,-73.84109846955029,Pizza Place
College Point,40.78490274926021,-73.84304528896125,Mangu Grill,40.784095,-73.845659,Caribbean Restaurant
College Point,40.78490274926021,-73.84304528896125,Dunkin',40.7821726816919,-73.84611633748784,Donut Shop
College Point,40.78490274926021,-73.84304528896125,College Point Diner,40.784909604255645,-73.8458221573826,Diner
College Point,40.78490274926021,-73.84304528896125,Capital One Bank,40.78552271324894,-73.84545220435484,Bank
College Point,40.78490274926021,-73.84304528896125,Subway,40.78370352629251,-73.84598818172253,Sandwich Place
College Point,40.78490274926021,-73.84304528896125,Danny's French Cuisine & Steak 法式料理,40.78529889490571,-73.84142231764774,Steakhouse
College Point,40.78490274926021,-73.84304528896125,Redbox,40.785011291503906,-73.84088134765625,Video Store
College Point,40.78490274926021,-73.84304528896125,Pollos A La Brasa Mr. Mario,40.782991894734906,-73.84594097253199,Latin American Restaurant
College Point,40.78490274926021,-73.84304528896125,View De Point,40.781345857533175,-73.84105345787556,Hotel Bar
College Point,40.78490274926021,-73.84304528896125,The Buffet 大飽口福,40.78148288,-73.84107522,Buffet
College Point,40.78490274926021,-73.84304528896125,Pizza Town,40.78238084977933,-73.84589234683645,Pizza Place
College Point,40.78490274926021,-73.84304528896125,Key Food,40.783682361276284,-73.84583059883938,Supermarket
College Point,40.78490274926021,-73.84304528896125,Lulu Seafood,40.781416551367286,-73.84076390694382,Seafood Restaurant
College Point,40.78490274926021,-73.84304528896125,Au Bon Pain,40.78134891385922,-73.84594671572121,Bakery
College Point,40.78490274926021,-73.84304528896125,MTA Bus - Q25/Q25LTD (127th Street and 20th Avenue),40.785004338301356,-73.84131765095266,Bus Station
College Point,40.78490274926021,-73.84304528896125,Miso Taco,40.7850227355957,-73.84603881835938,Mexican Restaurant
College Point,40.78490274926021,-73.84304528896125,MRS Baking Distribution,40.78298554768814,-73.84140954411397,Bakery
College Point,40.78490274926021,-73.84304528896125,Mango Mama,40.783382,-73.84597,Dessert Shop
College Point,40.78490274926021,-73.84304528896125,Happy Town Chinese Restaurant,40.78298922211783,-73.84588386880114,Chinese Restaurant
College Point,40.78490274926021,-73.84304528896125,Fish Village,40.781448,-73.841139,Seafood Restaurant
College Point,40.78490274926021,-73.84304528896125,Level Royal,40.78141861527086,-73.841041971212,Nightclub
College Point,40.78490274926021,-73.84304528896125,Kennedy Chicken,40.781837,-73.846176,Fried Chicken Joint
College Point,40.78490274926021,-73.84304528896125,DIY KTV旗舰店,40.78134570855885,-73.84080380201341,Karaoke Bar
College Point,40.78490274926021,-73.84304528896125,No. 1 Noodle,40.7811393737793,-73.84098815917969,Asian Restaurant
College Point,40.78490274926021,-73.84304528896125,Bakery De Point,40.7811393737793,-73.84098815917969,Bakery
College Point,40.78490274926021,-73.84304528896125,VDK Grocery,40.78485297303789,-73.84853339733209,Deli / Bodega
College Point,40.78490274926021,-73.84304528896125,McClintock's Tavern,40.785850524902344,-73.83738708496094,Bar
College Point,40.78490274926021,-73.84304528896125,Boulder Creek Steakhouse,40.78182601928711,-73.84719848632812,Steakhouse
Whitestone,40.781290766026935,-73.81420216610863,The Dance Project,40.777219608497006,-73.81299414315956,Dance Studio
Whitestone,40.781290766026935,-73.81420216610863,Varsi Salumeria,40.78514060603927,-73.81664624694855,Deli / Bodega
Whitestone,40.781290766026935,-73.81420216610863,Kung Fu Tea,40.778097,-73.814624,Bubble Tea Shop
Whitestone,40.781290766026935,-73.81420216610863,Smoke Corner,40.777687382677826,-73.81314905042949,Candy Store
Bayside,40.76604063281064,-73.77427363068671,The French Workshop,40.76540402414712,-73.77186134655871,Bakery
Bayside,40.76604063281064,-73.77427363068671,Avli Little Greek Tavern,40.765728653906976,-73.77197219555069,Greek Restaurant
Bayside,40.76604063281064,-73.77427363068671,Ayna Agra Indian Restaurant,40.76547788211754,-73.77173659554313,Indian Restaurant
Bayside,40.76604063281064,-73.77427363068671,Nippon Cha,40.7644083217188,-73.77146121426482,Noodle House
Bayside,40.76604063281064,-73.77427363068671,Taverna Kyclades,40.76452177864298,-73.77152164217523,Greek Restaurant
Bayside,40.76604063281064,-73.77427363068671,Fino Wine & Tapas,40.76495210022032,-73.7715569958625,Wine Bar
Bayside,40.76604063281064,-73.77427363068671,Massage Envy,40.766402,-73.77220200000002,Spa
Bayside,40.76604063281064,-73.77427363068671,Aperitif,40.76556397196721,-73.77132911426214,Bistro
Bayside,40.76604063281064,-73.77427363068671,Uncle Jack's Steakhouse,40.764280607385075,-73.77133234757916,Steakhouse
Bayside,40.76604063281064,-73.77427363068671,Press 195,40.7639473,-73.7708808,Bar
Bayside,40.76604063281064,-73.77427363068671,Martha's Country Bakery,40.76342158931668,-73.77097077434549,Bakery
Bayside,40.76604063281064,-73.77427363068671,Bayside Milk Farm,40.768561828689755,-73.7732378351275,Farmers Market
Bayside,40.76604063281064,-73.77427363068671,B & B Beverage Distributors,40.763368415847566,-73.77285466643036,Liquor Store
Bayside,40.76604063281064,-73.77427363068671,Papazzio Restaurant,40.764322841757284,-73.77143715206627,Italian Restaurant
Bayside,40.76604063281064,-73.77427363068671,Maria's Restaurant,40.76625348252823,-73.77225305296473,Mediterranean Restaurant
Bayside,40.76604063281064,-73.77427363068671,Sushi Bell,40.767141834242075,-73.77321407572121,Sushi Restaurant
Bayside,40.76604063281064,-73.77427363068671,You Garden Xiao Long Bao,40.763364,-73.770664,Shanghai Restaurant
Bayside,40.76604063281064,-73.77427363068671,One Station Plaza,40.763428291490186,-73.77148590228875,Beer Garden
Bayside,40.76604063281064,-73.77427363068671,Sol Bar & Grill,40.76393191327494,-73.77098188285059,Latin American Restaurant
Bayside,40.76604063281064,-73.77427363068671,Jackson Hole,40.76880043327382,-73.77334179080728,Burger Joint
Bayside,40.76604063281064,-73.77427363068671,European Wax Center,40.76545715332031,-73.77217864990234,Health & Beauty Service
Bayside,40.76604063281064,-73.77427363068671,Top Bagel,40.763681143969286,-73.77119577635857,Bagel Shop
Bayside,40.76604063281064,-73.77427363068671,Pho Grand,40.765448,-73.772082,Vietnamese Restaurant
Bayside,40.76604063281064,-73.77427363068671,Tanko,40.766359726155855,-73.77227540055657,Asian Restaurant
Bayside,40.76604063281064,-73.77427363068671,Sangarita's Tapas Wine,40.76415485358696,-73.77153221026434,Spanish Restaurant
Bayside,40.76604063281064,-73.77427363068671,Better Body Bootcamp,40.76906220847216,-73.77379690880512,Gym
Bayside,40.76604063281064,-73.77427363068671,Ding Dong,40.76465431727157,-73.7715581249102,Korean Restaurant
Bayside,40.76604063281064,-73.77427363068671,Krave It,40.76382992613737,-73.77100996023898,American Restaurant
Bayside,40.76604063281064,-73.77427363068671,Masala Box,40.76267413949973,-73.77068224603876,Indian Restaurant
Bayside,40.76604063281064,-73.77427363068671,Harry's Habana Hut,40.76367460402022,-73.77055428005221,Smoke Shop
Bayside,40.76604063281064,-73.77427363068671,Orangetheory Fitness,40.76297696377925,-73.77067877386156,Gym / Fitness Center
Bayside,40.76604063281064,-73.77427363068671,Uno Pizzeria & Grill,40.76508716246583,-73.77187148210227,American Restaurant
Bayside,40.76604063281064,-73.77427363068671,Bourbon Street Restaurant and Catering,40.76386323752008,-73.77123578258634,Cajun / Creole Restaurant
Bayside,40.76604063281064,-73.77427363068671,Caffé Bene,40.76545614253526,-73.77200210855253,Café
Bayside,40.76604063281064,-73.77427363068671,Trattoria Thirty Five,40.76885918000245,-73.7740114096584,Italian Restaurant
Bayside,40.76604063281064,-73.77427363068671,Vitality Yoga,40.76286586053296,-73.77051352481185,Yoga Studio
Bayside,40.76604063281064,-73.77427363068671,Thai 101,40.764871819524046,-73.77159487681543,Thai Restaurant
Bayside,40.76604063281064,-73.77427363068671,Walgreens,40.764838,-73.772152,Pharmacy
Bayside,40.76604063281064,-73.77427363068671,Donovan's Grill & Tavern,40.76366302639588,-73.77035373232667,Pub
Bayside,40.76604063281064,-73.77427363068671,Joe Michaels Mile,40.76191797884186,-73.77553703255485,Trail
Bayside,40.76604063281064,-73.77427363068671,Fiamma 41,40.763707125934246,-73.76994887342343,Bar
Bayside,40.76604063281064,-73.77427363068671,Mickey's Place,40.763696424239775,-73.77105664836898,Sushi Restaurant
Bayside,40.76604063281064,-73.77427363068671,Brian Dempsey's,40.7644260449649,-73.77136941909556,Bar
Bayside,40.76604063281064,-73.77427363068671,Tequila Sunrise,40.769334259053004,-73.77373958557268,Mexican Restaurant
Bayside,40.76604063281064,-73.77427363068671,Pour House,40.7636490542175,-73.77143181860447,Bar
Bayside,40.76604063281064,-73.77427363068671,D'alessandro's Corner Grill,40.7643154880395,-73.77127868536598,American Restaurant
Bayside,40.76604063281064,-73.77427363068671,Domino's Pizza,40.76719945135096,-73.7732479217584,Pizza Place
Bayside,40.76604063281064,-73.77427363068671,Bell Garden,40.76469039916992,-73.771240234375,Chinese Restaurant
Bayside,40.76604063281064,-73.77427363068671,MaggieMoo's Ice Cream and Treatery,40.76445,-73.77124599999998,Ice Cream Shop
Bayside,40.76604063281064,-73.77427363068671,Subway,40.76459392687926,-73.77121381656502,Sandwich Place
Bayside,40.76604063281064,-73.77427363068671,Cinco De Mayo,40.764400844049604,-73.77149939515246,Mexican Restaurant
Bayside,40.76604063281064,-73.77427363068671,The UPS Store,40.76554804720873,-73.77144668832591,Shipping Store
Bayside,40.76604063281064,-73.77427363068671,Rite Aid,40.76476629999999,-73.7719225,Pharmacy
Bayside,40.76604063281064,-73.77427363068671,Dunkin',40.76864570000001,-73.77406979999998,Donut Shop
Bayside,40.76604063281064,-73.77427363068671,Supercuts,40.76348283244849,-73.77102520412248,Salon / Barbershop
Bayside,40.76604063281064,-73.77427363068671,masalabox,40.76266958748761,-73.77068961386641,Indian Restaurant
Bayside,40.76604063281064,-73.77427363068671,Papa John's Pizza,40.762743632973795,-73.77049787175453,Pizza Place
Bayside,40.76604063281064,-73.77427363068671,Pete's Pizzeria and Restaurant,40.7645871726209,-73.7715777685939,Pizza Place
Bayside,40.76604063281064,-73.77427363068671,Chase Bank,40.76283400000001,-73.770953,Bank
Bayside,40.76604063281064,-73.77427363068671,Kenta,40.76469802856445,-73.77147674560547,Sushi Restaurant
Bayside,40.76604063281064,-73.77427363068671,Local Bar & Grill,40.764575108241104,-73.77173021435738,Bar
Bayside,40.76604063281064,-73.77427363068671,Maggie Mays,40.763516888674815,-73.77008195835056,Pub
Bayside,40.76604063281064,-73.77427363068671,Maria's Churrascaria,40.76623165739696,-73.77228413492898,Greek Restaurant
Bayside,40.76604063281064,-73.77427363068671,apertif,40.76557986055233,-73.77131140154542,French Restaurant
Bayside,40.76604063281064,-73.77427363068671,Erawan Steak and Seafood,40.76568222045898,-73.77127075195312,Steakhouse
Bayside,40.76604063281064,-73.77427363068671,LIRR - Bayside Station,40.763105681076496,-73.77204537391663,Train Station
Bayside,40.76604063281064,-73.77427363068671,Ben & Teena's Homemade Ice Cream,40.764835,-73.77131,Ice Cream Shop
Bayside,40.76604063281064,-73.77427363068671,Vicky 5 Makeup Art,40.7647705078125,-73.77127075195312,Cosmetics Shop
Bayside,40.76604063281064,-73.77427363068671,Dunkin',40.7639851,-73.77142979999998,Donut Shop
Bayside,40.76604063281064,-73.77427363068671,Bell Burger,40.76441955566406,-73.77118682861328,Burger Joint
Bayside,40.76604063281064,-73.77427363068671,Golden Nails,40.76448059082031,-73.77110290527344,Spa
Bayside,40.76604063281064,-73.77427363068671,Spanglish NYC,40.76404190063477,-73.77152252197266,Mexican Restaurant
Bayside,40.76604063281064,-73.77427363068671,Bayside Salumeria,40.76318847628635,-73.77564439167719,Deli / Bodega
Bayside,40.76604063281064,-73.77427363068671,Better Body Bootcamp Bayside,40.76952776252109,-73.77370512905027,Athletics & Sports
Bayside,40.76604063281064,-73.77427363068671,O.S.P.,40.76328400000001,-73.771353,Gastropub
Bayside,40.76604063281064,-73.77427363068671,S and j kitchen,40.76181774526115,-73.7754480094191,Chinese Restaurant
Auburndale,40.761729549032616,-73.79176243728061,Durso's Pasta & Ravioli Company,40.7633382071267,-73.79305684939979,Italian Restaurant
Auburndale,40.761729549032616,-73.79176243728061,Queens Archery Lanes & Pro Shop,40.76157485055937,-73.79555727101976,Athletics & Sports
Auburndale,40.761729549032616,-73.79176243728061,CVS pharmacy,40.763762423978896,-73.7874661604515,Pharmacy
Auburndale,40.761729549032616,-73.79176243728061,Raindew,40.76395793212636,-73.78682432787981,Miscellaneous Shop
Auburndale,40.761729549032616,-73.79176243728061,Dollar Tree,40.765099852240624,-73.78861603688775,Discount Store
Auburndale,40.761729549032616,-73.79176243728061,Pet Menu,40.75796775886533,-73.78970680339232,Pet Store
Auburndale,40.761729549032616,-73.79176243728061,The Sweet Sap,40.75784767581413,-73.79172156411221,American Restaurant
Auburndale,40.761729549032616,-73.79176243728061,Pier 1 Imports,40.7575565324993,-73.7901127338409,Furniture / Home Store
Auburndale,40.761729549032616,-73.79176243728061,Wrestling Universe,40.765565,-73.788827,Toy / Game Store
Auburndale,40.761729549032616,-73.79176243728061,Taco Bell,40.75745695911708,-73.79344351847786,Fast Food Restaurant
Auburndale,40.761729549032616,-73.79176243728061,"Verizon Authorized Retailer, TCC",40.757552469065814,-73.78995448350906,Mobile Phone Shop
Auburndale,40.761729549032616,-73.79176243728061,Silk Hookah Lounge,40.75783842302921,-73.7891414554743,Hookah Bar
Auburndale,40.761729549032616,-73.79176243728061,Gahwa Sulungtang,40.7576707981972,-73.79171054906624,Korean Restaurant
Auburndale,40.761729549032616,-73.79176243728061,Food Universe Marketplace,40.764321194150526,-73.78717755483594,Supermarket
Auburndale,40.761729549032616,-73.79176243728061,Primo Amore,40.76546404313656,-73.78890109453214,Italian Restaurant
Auburndale,40.761729549032616,-73.79176243728061,LIRR - NYP to Port Washington,40.761144604885786,-73.79525083230557,Train
Auburndale,40.761729549032616,-73.79176243728061,Breifne Pub,40.76273759613544,-73.79692753227826,Bar
Auburndale,40.761729549032616,-73.79176243728061,Final Fortress Games & Collectibles,40.75748062133789,-73.79254150390625,Comic Shop
Auburndale,40.761729549032616,-73.79176243728061,Sushi Takeout Enjoy,40.758298,-73.795392,Sushi Restaurant
Little Neck,40.7708261928267,-73.73889775580741,Greek Islands,40.771139619264936,-73.73518318176156,Greek Restaurant
Little Neck,40.7708261928267,-73.73889775580741,Tei Nei Ya,40.76933551580838,-73.73662086699395,Japanese Restaurant
Little Neck,40.7708261928267,-73.73889775580741,Lima 33 Restaurant,40.77153874601836,-73.73473314051039,Peruvian Restaurant
Little Neck,40.7708261928267,-73.73889775580741,Little Dumpling 李小籠,40.77024169789122,-73.73578464440838,Chinese Restaurant
Little Neck,40.7708261928267,-73.73889775580741,Il Bacco,40.77117386483144,-73.73500608927529,Italian Restaurant
Little Neck,40.7708261928267,-73.73889775580741,Better Body Boot Camp,40.77262299939458,-73.73374110975571,Gym
Little Neck,40.7708261928267,-73.73889775580741,Café 1 of a Kind,40.772402816286466,-73.73423321591879,Coffee Shop
Little Neck,40.7708261928267,-73.73889775580741,Gong Cha,40.76996,-73.736435,Bubble Tea Shop
Little Neck,40.7708261928267,-73.73889775580741,Aunt Bella's,40.76690278412821,-73.73648475430987,Italian Restaurant
Little Neck,40.7708261928267,-73.73889775580741,Bean & Bean,40.77056646005071,-73.73568061196744,Coffee Shop
Little Neck,40.7708261928267,-73.73889775580741,La Baraka Restaurant,40.772271405637795,-73.73426686001169,French Restaurant
Little Neck,40.7708261928267,-73.73889775580741,Kebab House,40.7721490570191,-73.73434836126765,Middle Eastern Restaurant
Little Neck,40.7708261928267,-73.73889775580741,GNC,40.76983712540451,-73.73570144176483,Health Food Store
Little Neck,40.7708261928267,-73.73889775580741,Sifu Chio - The Noodle Shop,40.769357,-73.73627900000002,Cantonese Restaurant
Little Neck,40.7708261928267,-73.73889775580741,Koryodang Bakery & Cafe,40.76706443853265,-73.7384237354643,Bakery
Little Neck,40.7708261928267,-73.73889775580741,SUBWAY,40.768798,-73.73713321666666,Sandwich Place
Little Neck,40.7708261928267,-73.73889775580741,Stop & Shop,40.7676006,-73.73742340000003,Supermarket
Little Neck,40.7708261928267,-73.73889775580741,Northern Manor 同乐轩,40.76933647282762,-73.73674274681008,Chinese Restaurant
Little Neck,40.7708261928267,-73.73889775580741,The UPS Store,40.76774309421632,-73.73873863558197,Shipping Store
Little Neck,40.7708261928267,-73.73889775580741,Red Lotus Bakery And Cafe,40.772241424380546,-73.73422459738381,Bakery
Little Neck,40.7708261928267,-73.73889775580741,Baskin-Robbins,40.767431812712715,-73.73911857545377,Ice Cream Shop
Little Neck,40.7708261928267,-73.73889775580741,Chase Bank,40.77045782069067,-73.73532256770079,Bank
Little Neck,40.7708261928267,-73.73889775580741,La Grotta di Marcello,40.771713643603405,-73.7345497143007,Italian Restaurant
Little Neck,40.7708261928267,-73.73889775580741,LN1380 舍得食府,40.76904178399934,-73.7369644000628,Chinese Restaurant
Little Neck,40.7708261928267,-73.73889775580741,McDonald's,40.76888645086246,-73.73753473162652,Fast Food Restaurant
Little Neck,40.7708261928267,-73.73889775580741,Capital One Bank,40.7676264,-73.7381233,Bank
Little Neck,40.7708261928267,-73.73889775580741,Little Saigon Cuisine,40.7709396067474,-73.73540052042709,Vietnamese Restaurant
Little Neck,40.7708261928267,-73.73889775580741,Staples,40.770501528640864,-73.73649868235951,Paper / Office Supplies Store
Little Neck,40.7708261928267,-73.73889775580741,Dunkin',40.76743542600438,-73.73912717055225,Donut Shop
Little Neck,40.7708261928267,-73.73889775580741,Little Neck Drugstore,40.77021164057882,-73.73677091416448,Pharmacy
Little Neck,40.7708261928267,-73.73889775580741,Little Neck Shanghai & Taiwanese Cuisine,40.7698919843169,-73.73635365552352,Shanghai Restaurant
Little Neck,40.7708261928267,-73.73889775580741,Yasaiya Shabu Shabu,40.770234,-73.736188,Shabu-Shabu Restaurant
Little Neck,40.7708261928267,-73.73889775580741,Fashion Nails,40.769925,-73.73625200000002,Spa
Little Neck,40.7708261928267,-73.73889775580741,Tara Japanese Cuisine,40.769215532050794,-73.73691916465759,Japanese Restaurant
Little Neck,40.7708261928267,-73.73889775580741,Doma Taekwondo,40.77005610407994,-73.73600133218135,Martial Arts Dojo
Little Neck,40.7708261928267,-73.73889775580741,Asha Threading Style Salon,40.76986913299425,-73.7360203670047,Spa
Little Neck,40.7708261928267,-73.73889775580741,Polo Deli,40.76947,-73.736168,Deli / Bodega
Little Neck,40.7708261928267,-73.73889775580741,Northern Boulevard & Little Neck Parkway,40.77065143436974,-73.73550396412611,Intersection
Little Neck,40.7708261928267,-73.73889775580741,Shanghai Dumpling,40.76820796968849,-73.73833537101746,Shanghai Restaurant
Little Neck,40.7708261928267,-73.73889775580741,Doggy Doggy,40.768270965103405,-73.73774200968295,Pet Store
Little Neck,40.7708261928267,-73.73889775580741,"MTA Bus Stop (Q12,N20,N21)",40.76814269396038,-73.7376695651485,Bus Station
Little Neck,40.7708261928267,-73.73889775580741,Toskana Pizzeria Restaurant,40.767906,-73.73869300000001,Pizza Place
Little Neck,40.7708261928267,-73.73889775580741,DiMaria's Brick Oven Pizza & Kitchen,40.76785921609105,-73.7382689364318,Pizza Place
Little Neck,40.7708261928267,-73.73889775580741,LIRR - Little Neck Station,40.77501684389158,-73.74070644378662,Train Station
Little Neck,40.7708261928267,-73.73889775580741,Taeneung,40.767535,-73.73851195,Korean Restaurant
Little Neck,40.7708261928267,-73.73889775580741,Cress florists,40.76750183105469,-73.73906707763672,Flower Shop
Little Neck,40.7708261928267,-73.73889775580741,AFR Sushi Village,40.771534,-73.73452900000002,Sushi Restaurant
Little Neck,40.7708261928267,-73.73889775580741,Emily's Skin Care & Spa,40.77237351,-73.73449757623794,Spa
Little Neck,40.7708261928267,-73.73889775580741,Deli & Grocery,40.77398974878598,-73.74212742209686,Deli / Bodega
Little Neck,40.7708261928267,-73.73889775580741,Little Neck Cafe & Deli,40.774093,-73.742262,Deli / Bodega
Little Neck,40.7708261928267,-73.73889775580741,City Line,40.77255293211497,-73.73380329660934,Outdoors & Recreation
Douglaston,40.76684609790763,-73.74249820727329,Parkway Diner,40.76579929362379,-73.744849411363,Diner
Douglaston,40.76684609790763,-73.74249820727329,Douglaston Delicatessen,40.765778497015226,-73.74480698673769,Deli / Bodega
Douglaston,40.76684609790763,-73.74249820727329,CVS pharmacy,40.76538358458304,-73.74330048849029,Pharmacy
